Frame,Total,Densidad,LOS,LOS_Descripcion,Turismos,Motos,Buses,Camiones,Bicis,Velocidad_Media,Incidentes_Detenidos,Incidentes_Frenadas,Incidentes_Conflictos,Incidentes_Total
690,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
691,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
692,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
693,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
694,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
695,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
696,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
697,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
698,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
699,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
700,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
701,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
702,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
703,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
704,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
705,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
706,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
707,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
708,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
709,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
710,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
711,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
712,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
713,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
714,1,57.10463694885298,E,Saturado,0,1,0,0,0,1.8501948794175376,0,0,0,0
715,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
716,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
717,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
718,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
719,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
720,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
721,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
722,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
723,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
724,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
725,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
726,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
727,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
728,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
729,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
730,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
731,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
732,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
733,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
734,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
735,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
736,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
737,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
738,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
739,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
740,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
741,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
742,1,57.10463694885298,E,Saturado,0,1,0,0,0,1.9733744767864574,0,0,0,0
743,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
744,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
745,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
746,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
747,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
748,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
749,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
750,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
751,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
752,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
753,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
754,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
755,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
756,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
757,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
758,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
759,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
760,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
761,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
762,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
763,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
764,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
765,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
766,1,57.10463694885298,E,Saturado,0,1,0,0,0,2.682356780591262,0,0,0,0
767,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
768,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
769,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
770,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
771,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
772,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
773,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
774,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
775,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
776,1,57.10463694885298,E,Saturado,1,0,0,0,0,0.0,0,0,0,0
777,1,57.10463694885298,E,Saturado,1,0,0,0,0,29.527247990074702,0,0,0,0
778,1,57.10463694885298,E,Saturado,1,0,0,0,0,33.636988628516626,0,0,0,0
779,1,57.10463694885298,E,Saturado,1,0,0,0,0,34.5528214397971,0,0,0,0
780,1,57.10463694885298,E,Saturado,1,0,0,0,0,35.12431545419505,0,0,0,0
781,1,57.10463694885298,E,Saturado,1,0,0,0,0,35.64703231621486,0,0,0,0
782,1,57.10463694885298,E,Saturado,1,0,0,0,0,36.164865795629005,0,0,0,0
783,2,114.20927389770596,F,Colapso,1,1,0,0,0,18.326558786849596,0,0,0,0
784,1,57.10463694885298,E,Saturado,1,0,0,0,0,37.0393064222219,0,0,0,0
785,1,57.10463694885298,E,Saturado,1,0,0,0,0,37.703294468174974,0,0,0,0
786,1,57.10463694885298,E,Saturado,1,0,0,0,0,39.20219610707512,0,0,0,0
787,1,57.10463694885298,E,Saturado,1,0,0,0,0,40.01349709536117,0,0,0,0
788,1,57.10463694885298,E,Saturado,1,0,0,0,0,40.95553969745297,0,0,0,0
789,1,57.10463694885298,E,Saturado,1,0,0,0,0,42.10025942220982,0,0,0,0
790,1,57.10463694885298,E,Saturado,1,0,0,0,0,43.33793257885503,0,0,0,0
791,1,57.10463694885298,E,Saturado,1,0,0,0,0,44.657553595543845,0,0,0,0
792,1,57.10463694885298,E,Saturado,1,0,0,0,0,46.091807160152946,0,0,0,0
793,1,57.10463694885298,E,Saturado,1,0,0,0,0,47.652428732903125,0,0,0,0
794,1,57.10463694885298,E,Saturado,1,0,0,0,0,49.1512845748859,0,0,0,0
795,1,57.10463694885298,E,Saturado,1,0,0,0,0,50.83765303507861,0,0,0,0
796,1,57.10463694885298,E,Saturado,1,0,0,0,0,52.53653550309988,0,0,0,0
797,1,57.10463694885298,E,Saturado,1,0,0,0,0,54.443227210903196,0,0,0,0
798,1,57.10463694885298,E,Saturado,1,0,0,0,0,56.38623587463549,0,0,0,0
799,1,57.10463694885298,E,Saturado,1,0,0,0,0,58.46774586745753,0,0,0,0
800,1,57.10463694885298,E,Saturado,1,0,0,0,0,60.5995408761812,0,0,0,0
801,1,57.10463694885298,E,Saturado,1,0,0,0,0,62.82244885315289,0,0,0,0
802,1,57.10463694885298,E,Saturado,1,0,0,0,0,65.18839205409071,0,0,0,0
803,1,57.10463694885298,E,Saturado,1,0,0,0,0,67.66522676721327,0,0,0,0
804,1,57.10463694885298,E,Saturado,1,0,0,0,0,70.18464688940827,0,0,0,0
805,1,57.10463694885298,E,Saturado,1,0,0,0,0,72.96288829336018,0,0,0,0
806,1,57.10463694885298,E,Saturado,1,0,0,0,0,76.16053787183426,0,0,0,0
807,1,57.10463694885298,E,Saturado,1,0,0,0,0,79.24422182000846,0,0,0,0
808,1,57.10463694885298,E,Saturado,1,0,0,0,0,82.62547696713155,0,0,0,0
809,1,57.10463694885298,E,Saturado,1,0,0,0,0,86.31102401091549,0,0,0,0
810,1,57.10463694885298,E,Saturado,1,0,0,0,0,89.95427760097684,0,0,0,0
811,1,57.10463694885298,E,Saturado,1,0,0,0,0,94.13095651739746,0,0,0,0
812,1,57.10463694885298,E,Saturado,1,0,0,0,0,98.16939171239179,0,0,0,0
813,1,57.10463694885298,E,Saturado,1,0,0,0,0,102.66496601768047,0,0,0,0
814,1,57.10463694885298,E,Saturado,1,0,0,0,0,107.23734175435992,0,0,0,0
815,1,57.10463694885298,E,Saturado,1,0,0,0,0,111.89754453042494,0,0,0,0
816,1,57.10463694885298,E,Saturado,1,0,0,0,0,116.87458183405057,0,0,0,0
817,1,57.10463694885298,E,Saturado,1,0,0,0,0,122.17346842775159,0,0,0,0
818,1,57.10463694885298,E,Saturado,1,0,0,0,0,127.34928725370973,0,0,0,0
819,1,57.10463694885298,E,Saturado,1,0,0,0,0,132.83381165429356,0,0,0,0
820,1,57.10463694885298,E,Saturado,1,0,0,0,0,138.20797693186535,0,0,0,0
821,1,57.10463694885298,E,Saturado,1,0,0,0,0,143.82249588402934,0,0,0,0
822,1,57.10463694885298,E,Saturado,1,0,0,0,0,146.35588979081348,0,0,0,0
823,1,57.10463694885298,E,Saturado,1,0,0,0,0,145.31688366420468,0,0,0,0
824,1,57.10463694885298,E,Saturado,0,1,0,0,0,1.4132469511847343,0,0,0,0
825,1,57.10463694885298,E,Saturado,0,1,0,0,0,0.9570307935229332,0,0,0,0
826,1,57.10463694885298,E,Saturado,0,1,0,0,0,3.9437348267816628,0,0,0,0
827,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
828,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
829,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
830,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
831,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
832,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
833,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
834,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
835,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
836,1,57.10463694885298,E,Saturado,0,1,0,0,0,0.0,0,0,0,0
837,1,57.10463694885298,E,Saturado,0,1,0,0,0,1.3182291302829352,0,0,0,0
838,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
839,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
840,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
841,1,57.10463694885298,E,Saturado,0,1,0,0,0,4.228825949481492,0,0,0,0
842,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
843,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
844,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
845,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
846,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
847,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
848,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
849,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
850,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
851,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
852,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
853,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
854,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
855,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
856,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
857,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
858,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
859,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
860,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
861,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
862,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
863,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
864,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
865,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
866,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
867,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
868,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
869,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
870,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
871,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
872,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
873,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
874,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
875,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
876,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
877,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
878,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
879,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
880,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
881,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
882,1,57.10463694885298,E,Saturado,0,1,0,0,0,1.401911572989255,0,0,0,0
883,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
884,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
885,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
886,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
887,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
888,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
889,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
890,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
891,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
892,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
893,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
894,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
895,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
896,1,57.10463694885298,E,Saturado,0,1,0,0,0,0.0,0,0,0,0
897,2,114.20927389770596,F,Colapso,0,2,0,0,0,1.0106711396571975,0,0,0,0
898,2,114.20927389770596,F,Colapso,0,2,0,0,0,14.228717732087254,0,0,0,0
899,2,114.20927389770596,F,Colapso,0,2,0,0,0,15.71438904278824,0,0,0,0
900,1,57.10463694885298,E,Saturado,0,1,0,0,0,31.928378966681326,0,0,0,0
901,1,57.10463694885298,E,Saturado,0,1,0,0,0,32.37131065654878,0,0,0,0
902,1,57.10463694885298,E,Saturado,0,1,0,0,0,32.797994601738374,0,0,0,0
903,1,57.10463694885298,E,Saturado,0,1,0,0,0,32.975472542766404,0,0,0,0
904,1,57.10463694885298,E,Saturado,0,1,0,0,0,33.17515650972335,0,0,0,0
905,1,57.10463694885298,E,Saturado,0,1,0,0,0,33.83128920865867,0,0,0,0
906,1,57.10463694885298,E,Saturado,0,1,0,0,0,34.49285610036439,0,0,0,0
907,1,57.10463694885298,E,Saturado,0,1,0,0,0,35.500302425893835,0,0,0,0
908,1,57.10463694885298,E,Saturado,0,1,0,0,0,36.083308640540366,0,0,0,0
909,1,57.10463694885298,E,Saturado,0,1,0,0,0,36.794291480071834,0,0,0,0
910,1,57.10463694885298,E,Saturado,0,1,0,0,0,37.6830550927519,0,0,0,0
911,1,57.10463694885298,E,Saturado,0,1,0,0,0,38.544947363827895,0,0,0,0
912,1,57.10463694885298,E,Saturado,0,1,0,0,0,39.920306091961955,0,0,0,0
913,2,114.20927389770596,F,Colapso,0,2,0,0,0,20.773378299321173,0,0,0,0
914,1,57.10463694885298,E,Saturado,0,1,0,0,0,42.19551701153219,0,0,0,0
915,1,57.10463694885298,E,Saturado,0,1,0,0,0,43.10769143620241,0,0,0,0
916,1,57.10463694885298,E,Saturado,0,1,0,0,0,44.54784135399615,0,0,0,0
917,1,57.10463694885298,E,Saturado,0,1,0,0,0,46.16862290308002,0,0,0,0
918,1,57.10463694885298,E,Saturado,0,1,0,0,0,47.57783127818838,0,0,0,0
919,1,57.10463694885298,E,Saturado,0,1,0,0,0,49.17187601411553,0,0,0,0
920,1,57.10463694885298,E,Saturado,0,1,0,0,0,50.73601822493314,0,0,0,0
921,1,57.10463694885298,E,Saturado,0,1,0,0,0,52.261828415432284,0,0,0,0
922,1,57.10463694885298,E,Saturado,0,1,0,0,0,53.8214081082998,0,0,0,0
923,1,57.10463694885298,E,Saturado,0,1,0,0,0,55.90889459891342,0,0,0,0
924,1,57.10463694885298,E,Saturado,0,1,0,0,0,57.56005667843787,0,0,0,0
925,1,57.10463694885298,E,Saturado,0,1,0,0,0,59.41270229845417,0,0,0,0
926,1,57.10463694885298,E,Saturado,0,1,0,0,0,61.292848967693956,0,0,0,0
927,2,114.20927389770596,F,Colapso,1,1,0,0,0,31.692334495834356,0,0,0,0
928,2,114.20927389770596,F,Colapso,1,1,0,0,0,47.91770290773317,0,0,0,0
929,2,114.20927389770596,F,Colapso,1,1,0,0,0,50.868618728482936,0,0,0,0
930,2,114.20927389770596,F,Colapso,1,1,0,0,0,52.38742288500711,0,0,0,0
931,2,114.20927389770596,F,Colapso,1,1,0,0,0,54.136443675677086,0,0,0,0
932,2,114.20927389770596,F,Colapso,1,1,0,0,0,55.643509473893076,0,0,0,0
933,2,114.20927389770596,F,Colapso,1,1,0,0,0,57.48893621160238,0,0,0,0
934,2,114.20927389770596,F,Colapso,1,1,0,0,0,59.13479024433191,0,0,0,0
935,2,114.20927389770596,F,Colapso,1,1,0,0,0,60.82756784518715,0,0,0,0
936,2,114.20927389770596,F,Colapso,1,1,0,0,0,62.575079663190024,0,0,0,0
937,2,114.20927389770596,F,Colapso,1,1,0,0,0,64.92992569844873,0,0,0,0
938,1,57.10463694885298,E,Saturado,1,0,0,0,0,39.99096214942574,0,0,0,0
939,1,57.10463694885298,E,Saturado,1,0,0,0,0,41.08514211292488,0,0,0,0
940,1,57.10463694885298,E,Saturado,1,0,0,0,0,42.036942320846464,0,0,0,0
941,1,57.10463694885298,E,Saturado,1,0,0,0,0,43.049858515762246,0,0,0,0
942,1,57.10463694885298,E,Saturado,1,0,0,0,0,44.18523280695184,0,0,0,0
943,1,57.10463694885298,E,Saturado,1,0,0,0,0,45.414702590669435,0,0,0,0
944,1,57.10463694885298,E,Saturado,1,0,0,0,0,46.667128079507144,0,0,0,0
945,1,57.10463694885298,E,Saturado,1,0,0,0,0,48.09074244761546,0,0,0,0
946,1,57.10463694885298,E,Saturado,1,0,0,0,0,49.57634866877521,0,0,0,0
947,1,57.10463694885298,E,Saturado,1,0,0,0,0,51.00913959431695,0,0,0,0
948,1,57.10463694885298,E,Saturado,1,0,0,0,0,52.52351200455978,0,0,0,0
949,1,57.10463694885298,E,Saturado,1,0,0,0,0,54.18684461502763,0,0,0,0
950,1,57.10463694885298,E,Saturado,1,0,0,0,0,55.90290665189235,0,0,0,0
951,1,57.10463694885298,E,Saturado,1,0,0,0,0,57.73493220960401,0,0,0,0
952,1,57.10463694885298,E,Saturado,1,0,0,0,0,59.557271719170686,0,0,0,0
953,1,57.10463694885298,E,Saturado,1,0,0,0,0,61.446228570500494,0,0,0,0
954,1,57.10463694885298,E,Saturado,1,0,0,0,0,63.44067289769776,0,0,0,0
955,1,57.10463694885298,E,Saturado,1,0,0,0,0,65.64305813081693,0,0,0,0
956,1,57.10463694885298,E,Saturado,1,0,0,0,0,67.98231317782256,0,0,0,0
957,1,57.10463694885298,E,Saturado,1,0,0,0,0,70.45247871477048,0,0,0,0
958,2,114.20927389770596,F,Colapso,2,0,0,0,0,36.48244595425967,0,0,0,0
959,2,114.20927389770596,F,Colapso,2,0,0,0,0,52.80118050699289,0,0,0,0
960,2,114.20927389770596,F,Colapso,2,0,0,0,0,55.880787634996935,0,0,0,0
961,2,114.20927389770596,F,Colapso,2,0,0,0,0,57.84572354103163,0,0,0,0
962,2,114.20927389770596,F,Colapso,2,0,0,0,0,59.70726968471122,0,0,0,0
963,2,114.20927389770596,F,Colapso,2,0,0,0,0,61.74146140744406,0,0,0,0
964,2,114.20927389770596,F,Colapso,2,0,0,0,0,63.65307220513846,0,0,0,0
965,2,114.20927389770596,F,Colapso,2,0,0,0,0,65.80081195263867,0,0,0,0
966,2,114.20927389770596,F,Colapso,2,0,0,0,0,67.96802901177882,0,0,0,0
967,2,114.20927389770596,F,Colapso,2,0,0,0,0,70.38812975159837,0,0,0,0
968,2,114.20927389770596,F,Colapso,2,0,0,0,0,73.30171249730108,0,0,0,0
969,2,114.20927389770596,F,Colapso,2,0,0,0,0,76.1921134156033,0,0,0,0
970,2,114.20927389770596,F,Colapso,2,0,0,0,0,79.4694496312976,0,0,0,0
971,2,114.20927389770596,F,Colapso,2,0,0,0,0,82.8141244902164,0,0,0,0
972,2,114.20927389770596,F,Colapso,2,0,0,0,0,86.51147712075291,0,0,0,0
973,2,114.20927389770596,F,Colapso,2,0,0,0,0,90.58355015197657,0,0,0,0
974,2,114.20927389770596,F,Colapso,2,0,0,0,0,95.00414488451422,0,0,0,0
975,2,114.20927389770596,F,Colapso,2,0,0,0,0,97.80595309621039,0,0,0,0
976,2,114.20927389770596,F,Colapso,2,0,0,0,0,98.63530379478082,0,0,0,0
977,2,114.20927389770596,F,Colapso,2,0,0,0,0,98.58062227475429,0,0,0,0
978,1,57.10463694885298,E,Saturado,1,0,0,0,0,53.05392045894791,0,0,0,0
979,1,57.10463694885298,E,Saturado,1,0,0,0,0,55.17842803310515,0,0,0,0
980,1,57.10463694885298,E,Saturado,1,0,0,0,0,57.76349803717177,0,0,0,0
981,1,57.10463694885298,E,Saturado,1,0,0,0,0,60.49374427111693,0,0,0,0
982,1,57.10463694885298,E,Saturado,1,0,0,0,0,63.40570122623262,0,0,0,0
983,1,57.10463694885298,E,Saturado,1,0,0,0,0,66.41846292235763,0,0,0,0
984,1,57.10463694885298,E,Saturado,1,0,0,0,0,69.91327725213661,0,0,0,0
985,1,57.10463694885298,E,Saturado,1,0,0,0,0,73.32808436626708,0,0,0,0
986,1,57.10463694885298,E,Saturado,1,0,0,0,0,77.3056898050051,0,0,0,0
987,1,57.10463694885298,E,Saturado,1,0,0,0,0,81.85546476267963,0,0,0,0
988,1,57.10463694885298,E,Saturado,1,0,0,0,0,86.46371665995288,0,0,0,0
989,1,57.10463694885298,E,Saturado,1,0,0,0,0,91.02064166143914,0,0,0,0
990,1,57.10463694885298,E,Saturado,1,0,0,0,0,96.08674252123704,0,0,0,0
991,1,57.10463694885298,E,Saturado,1,0,0,0,0,101.28041069596361,0,0,0,0
992,1,57.10463694885298,E,Saturado,1,0,0,0,0,106.90478743471404,0,0,0,0
993,1,57.10463694885298,E,Saturado,1,0,0,0,0,112.70731418426594,0,0,0,0
994,1,57.10463694885298,E,Saturado,1,0,0,0,0,118.74222594469397,0,0,0,0
995,1,57.10463694885298,E,Saturado,1,0,0,0,0,124.73257730396061,0,0,0,0
996,1,57.10463694885298,E,Saturado,1,0,0,0,0,130.5962772866522,0,0,0,0
997,1,57.10463694885298,E,Saturado,1,0,0,0,0,136.4271179807225,0,0,0,0
998,1,57.10463694885298,E,Saturado,1,0,0,0,0,142.30689268161845,0,0,0,0
999,1,57.10463694885298,E,Saturado,1,0,0,0,0,147.58213661643137,0,0,0,0
1000,1,57.10463694885298,E,Saturado,1,0,0,0,0,152.47959032589762,0,0,0,0
1001,1,57.10463694885298,E,Saturado,1,0,0,0,0,155.85742215340906,0,0,0,0
1002,1,57.10463694885298,E,Saturado,1,0,0,0,0,156.38120150392552,0,0,0,0
1003,1,57.10463694885298,E,Saturado,1,0,0,0,0,151.24610758724833,0,0,0,0
1004,1,57.10463694885298,E,Saturado,1,0,0,0,0,146.34611214882915,0,0,0,0
1005,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1006,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1007,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1008,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1009,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1010,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1011,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1012,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1013,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1014,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1015,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1016,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1017,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1018,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1019,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1020,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1021,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1022,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1023,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1024,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1025,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1026,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1027,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1028,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1029,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1030,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1031,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
1032,0,0.0,A,Libre,0,0,0,0,0,0.0,0,0,0,0
